date,team,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal,FG%,FG3%,FT%,REB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,win%,FG%_opp,FG3%_opp,FT%_opp,REB/G_opp,AST/G_opp,STL/G_opp,BLK/G_opp,TOV/G_opp,PF/G_opp,PTS/G_opp,win%_opp,home
2022-02-25,Orlando,Houston,119,111,-160.0,140.0,235.0,-3.5,114.5,0.4329720479178551,0.32995391705069127,0.7872881355932203,43.4,23.233333333333334,6.866666666666666,4.716666666666667,14.05,19.633333333333333,103.31666666666666,0.21666666666666667,0.4507636655948553,0.34345690040196514,0.7161602209944752,42.3448275862069,23.017241379310345,7.189655172413793,4.637931034482759,16.275862068965516,20.25862068965517,108.48275862068965,0.25862068965517243,1
2022-02-25,Oklahoma City,Indiana,129,125,270.0,-330.0,226.5,8.0,110.0,0.4186707063056239,0.3115942028985507,0.7632508833922261,46.05084745762712,21.440677966101696,7.52542372881356,4.6440677966101696,12.915254237288135,18.16949152542373,101.2542372881356,0.3050847457627119,0.45742092457420924,0.3345971563981043,0.760852407261247,44.53333333333333,24.533333333333335,6.933333333333334,5.483333333333333,13.383333333333333,20.4,109.3,0.3333333333333333,0
2022-02-25,LA Lakers,LA Clippers,102,105,-145.0,125.0,221.5,-3.0,113.0,0.46604578967792004,0.34887218045112783,0.7204633204633205,44.775862068965516,24.224137931034484,8.0,5.655172413793103,14.03448275862069,20.103448275862068,110.91379310344827,0.46551724137931033,0.45461365341335336,0.3625478927203065,0.7823479005998286,43.868852459016395,23.60655737704918,7.590163934426229,4.557377049180328,13.426229508196721,18.639344262295083,106.85245901639344,0.4918032786885246,1
2022-02-25,LA Clippers,LA Lakers,105,102,125.0,-145.0,221.5,3.0,113.0,0.45461365341335336,0.3625478927203065,0.7823479005998286,43.868852459016395,23.60655737704918,7.590163934426229,4.557377049180328,13.426229508196721,18.639344262295083,106.85245901639344,0.4918032786885246,0.46604578967792004,0.34887218045112783,0.7204633204633205,44.775862068965516,24.224137931034484,8.0,5.655172413793103,14.03448275862069,20.103448275862068,110.91379310344827,0.46551724137931033,0
2022-02-25,New York,Miami,100,115,200.0,-240.0,212.0,6.0,103.5,0.43405839702136,0.35224153705397987,0.7515060240963856,46.067796610169495,21.52542372881356,6.932203389830509,5.0508474576271185,12.76271186440678,19.915254237288135,105.05084745762711,0.423728813559322,0.4599089289249654,0.3730496453900709,0.8122950819672131,44.813559322033896,25.76271186440678,7.47457627118644,3.23728813559322,14.11864406779661,20.627118644067796,108.91525423728814,0.6440677966101694,1
2022-02-25,Philadelphia,Minnesota,133,102,-140.0,120.0,230.0,-2.5,111.0,0.4622240226858416,0.3546576879910213,0.8131352619233776,42.327586206896555,23.017241379310345,7.568965517241379,5.586206896551724,11.706896551724139,19.17241379310345,107.51724137931035,0.603448275862069,0.44729189385677937,0.34805299076676033,0.7617246596066566,44.766666666666666,25.15,8.616666666666667,5.933333333333334,13.783333333333333,21.733333333333334,113.26666666666667,0.5333333333333333,0
2022-02-25,Miami,New York,115,100,-240.0,200.0,212.0,-6.0,103.5,0.4599089289249654,0.3730496453900709,0.8122950819672131,44.813559322033896,25.76271186440678,7.47457627118644,3.23728813559322,14.11864406779661,20.627118644067796,108.91525423728814,0.6440677966101694,0.43405839702136,0.35224153705397987,0.7515060240963856,46.067796610169495,21.52542372881356,6.932203389830509,5.0508474576271185,12.76271186440678,19.915254237288135,105.05084745762711,0.423728813559322,0
2022-02-25,Indiana,Oklahoma City,125,129,-330.0,270.0,226.5,-8.0,110.0,0.45742092457420924,0.3345971563981043,0.760852407261247,44.53333333333333,24.533333333333335,6.933333333333334,5.483333333333333,13.383333333333333,20.4,109.3,0.3333333333333333,0.4186707063056239,0.3115942028985507,0.7632508833922261,46.05084745762712,21.440677966101696,7.52542372881356,4.6440677966101696,12.915254237288135,18.16949152542373,101.2542372881356,0.3050847457627119,1
2022-02-25,Houston,Orlando,111,119,140.0,-160.0,235.0,3.5,114.5,0.4507636655948553,0.34345690040196514,0.7161602209944752,42.3448275862069,23.017241379310345,7.189655172413793,4.637931034482759,16.275862068965516,20.25862068965517,108.48275862068965,0.25862068965517243,0.4329720479178551,0.32995391705069127,0.7872881355932203,43.4,23.233333333333334,6.866666666666666,4.716666666666667,14.05,19.633333333333333,103.31666666666666,0.21666666666666667,0
2022-02-25,Minnesota,Philadelphia,102,133,120.0,-140.0,230.0,2.5,111.0,0.44729189385677937,0.34805299076676033,0.7617246596066566,44.766666666666666,25.15,8.616666666666667,5.933333333333334,13.783333333333333,21.733333333333334,113.26666666666667,0.5333333333333333,0.4622240226858416,0.3546576879910213,0.8131352619233776,42.327586206896555,23.017241379310345,7.568965517241379,5.586206896551724,11.706896551724139,19.17241379310345,107.51724137931035,0.603448275862069,1
2022-02-25,Washington,San Antonio,153,157,140.0,-160.0,226.0,3.5,111.0,0.46422128683102826,0.32813370473537606,0.7804107424960506,43.775862068965516,24.017241379310345,6.327586206896552,4.879310344827586,12.741379310344827,18.775862068965516,107.05172413793103,0.46551724137931033,0.4659876318661331,0.354177897574124,0.7429352780309936,45.33898305084746,28.016949152542374,7.711864406779661,5.11864406779661,12.220338983050848,17.847457627118644,111.79661016949153,0.3898305084745763,1
2022-02-25,Dallas,Utah,109,114,195.0,-235.0,216.5,6.0,105.0,0.4548145224940805,0.3429619440623567,0.7655737704918033,43.644067796610166,23.694915254237287,7.016949152542373,4.084745762711864,11.745762711864407,19.847457627118644,106.64406779661017,0.5932203389830508,0.4729458917835671,0.36102783725910065,0.7827403482210447,46.08620689655172,22.32758620689655,7.155172413793103,4.931034482758621,13.258620689655173,18.93103448275862,113.74137931034483,0.6206896551724138,0
2022-02-25,San Antonio,Washington,157,153,-160.0,140.0,226.0,-3.5,111.0,0.4659876318661331,0.354177897574124,0.7429352780309936,45.33898305084746,28.016949152542374,7.711864406779661,5.11864406779661,12.220338983050848,17.847457627118644,111.79661016949153,0.3898305084745763,0.46422128683102826,0.32813370473537606,0.7804107424960506,43.775862068965516,24.017241379310345,6.327586206896552,4.879310344827586,12.741379310344827,18.775862068965516,107.05172413793103,0.46551724137931033,0
2022-02-26,Toronto,Atlanta,100,127,160.0,-180.0,225.0,3.5,111.0,0.4426944971537002,0.35326357747882414,0.7543424317617866,44.689655172413794,21.896551724137932,9.172413793103448,4.775862068965517,12.051724137931034,19.67241379310345,108.39655172413794,0.5517241379310345,0.4666666666666667,0.375886524822695,0.8037383177570093,44.3728813559322,24.305084745762713,6.8474576271186445,4.372881355932203,11.745762711864407,18.491525423728813,112.16949152542372,0.4745762711864407,0
2022-02-26,Detroit,Boston,104,113,500.0,-700.0,216.5,12.5,111.0,0.4208309400727551,0.32009803921568625,0.7778637770897833,42.932203389830505,22.661016949152543,7.745762711864407,4.8474576271186445,13.76271186440678,21.576271186440678,102.61016949152543,0.23728813559322035,0.45480120030007504,0.3446580241394725,0.8123534010946052,46.63934426229508,23.672131147540984,7.262295081967213,5.983606557377049,13.475409836065573,18.672131147540984,109.18032786885246,0.5737704918032787,1
2022-02-26,Memphis,Chicago,116,110,-135.0,115.0,237.5,-2.0,120.5,0.45801928133216474,0.3402217741935484,0.733615221987315,49.032786885245905,25.327868852459016,10.098360655737705,6.344262295081967,12.688524590163935,19.491803278688526,113.80327868852459,0.6721311475409836,0.4830557151062608,0.3749300503637381,0.8164705882352942,43.35,24.333333333333332,7.05,4.533333333333333,12.283333333333333,18.633333333333333,112.61666666666666,0.65,0
2022-02-26,Washington,Cleveland,86,92,320.0,-380.0,206.5,8.5,100.0,0.46596036884441827,0.33006001091107473,0.7806201550387597,43.69491525423729,24.220338983050848,6.389830508474576,4.88135593220339,12.779661016949152,18.949152542372882,107.83050847457628,0.4576271186440678,0.4660135945621751,0.3525216505348956,0.7528180354267311,44.83050847457627,25.16949152542373,7.1525423728813555,4.338983050847458,13.610169491525424,17.016949152542374,106.59322033898304,0.5932203389830508,0
2022-02-26,Sacramento,Denver,110,115,290.0,-350.0,237.0,8.0,115.0,0.4571797711332595,0.34437408670238673,0.7660044150110376,43.52459016393443,23.360655737704917,7.180327868852459,4.655737704918033,13.59016393442623,19.081967213114755,109.8688524590164,0.36065573770491804,0.4741581832419734,0.355782628889921,0.7905944986690329,43.86440677966102,27.152542372881356,7.220338983050848,3.6610169491525424,13.745762711864407,19.305084745762713,110.1864406779661,0.576271186440678,0
2022-02-26,Boston,Detroit,113,104,-700.0,500.0,216.5,-12.5,111.0,0.45480120030007504,0.3446580241394725,0.8123534010946052,46.63934426229508,23.672131147540984,7.262295081967213,5.983606557377049,13.475409836065573,18.672131147540984,109.18032786885246,0.5737704918032787,0.4208309400727551,0.32009803921568625,0.7778637770897833,42.932203389830505,22.661016949152543,7.745762711864407,4.8474576271186445,13.76271186440678,21.576271186440678,102.61016949152543,0.23728813559322035,0
2022-02-26,Chicago,Memphis,110,116,115.0,-135.0,237.5,2.0,120.5,0.4830557151062608,0.3749300503637381,0.8164705882352942,43.35,24.333333333333332,7.05,4.533333333333333,12.283333333333333,18.633333333333333,112.61666666666666,0.65,0.45801928133216474,0.3402217741935484,0.733615221987315,49.032786885245905,25.327868852459016,10.098360655737705,6.344262295081967,12.688524590163935,19.491803278688526,113.80327868852459,0.6721311475409836,1
2022-02-26,San Antonio,Miami,129,133,600.0,-900.0,223.5,13.0,108.5,0.4674281634838479,0.3535031847133758,0.7447368421052631,45.416666666666664,28.133333333333333,7.683333333333334,5.083333333333333,12.3,17.916666666666668,112.55,0.4,0.4600701207635372,0.37261294829995345,0.8103585657370518,44.8,25.7,7.566666666666666,3.2666666666666666,14.016666666666667,20.75,109.01666666666667,0.65,0
2022-02-26,Denver,Sacramento,115,110,-350.0,290.0,237.0,-8.0,115.0,0.4741581832419734,0.355782628889921,0.7905944986690329,43.86440677966102,27.152542372881356,7.220338983050848,3.6610169491525424,13.745762711864407,19.305084745762713,110.1864406779661,0.576271186440678,0.4571797711332595,0.34437408670238673,0.7660044150110376,43.52459016393443,23.360655737704917,7.180327868852459,4.655737704918033,13.59016393442623,19.081967213114755,109.8688524590164,0.36065573770491804,1
2022-02-26,Miami,San Antonio,133,129,-900.0,600.0,223.5,-13.0,108.5,0.4600701207635372,0.37261294829995345,0.8103585657370518,44.8,25.7,7.566666666666666,3.2666666666666666,14.016666666666667,20.75,109.01666666666667,0.65,0.4674281634838479,0.3535031847133758,0.7447368421052631,45.416666666666664,28.133333333333333,7.683333333333334,5.083333333333333,12.3,17.916666666666668,112.55,0.4,1
2022-02-26,Atlanta,Toronto,127,100,-180.0,160.0,225.0,-3.5,111.0,0.4666666666666667,0.375886524822695,0.8037383177570093,44.3728813559322,24.305084745762713,6.8474576271186445,4.372881355932203,11.745762711864407,18.491525423728813,112.16949152542372,0.4745762711864407,0.4426944971537002,0.35326357747882414,0.7543424317617866,44.689655172413794,21.896551724137932,9.172413793103448,4.775862068965517,12.051724137931034,19.67241379310345,108.39655172413794,0.5517241379310345,1
2022-02-26,Cleveland,Washington,92,86,-380.0,320.0,206.5,-8.5,100.0,0.4660135945621751,0.3525216505348956,0.7528180354267311,44.83050847457627,25.16949152542373,7.1525423728813555,4.338983050847458,13.610169491525424,17.016949152542374,106.59322033898304,0.5932203389830508,0.46596036884441827,0.33006001091107473,0.7806201550387597,43.69491525423729,24.220338983050848,6.389830508474576,4.88135593220339,12.779661016949152,18.949152542372882,107.83050847457628,0.4576271186440678,1
2022-02-27,Indiana,Boston,128,107,350.0,-420.0,226.5,9.5,115.5,0.4579353416605437,0.3353516534699581,0.7579519006982157,44.63934426229508,24.639344262295083,6.950819672131147,5.573770491803279,13.39344262295082,20.37704918032787,109.55737704918033,0.32786885245901637,0.4551660516605166,0.3451171011931065,0.8138461538461539,46.483870967741936,23.79032258064516,7.225806451612903,5.983870967741935,13.419354838709678,18.70967741935484,109.24193548387096,0.5806451612903226,1
2022-02-27,Golden State,Dallas,101,107,-160.0,140.0,217.5,-4.0,106.5,0.46711668273866924,0.3617109634551495,0.765422077922078,45.78333333333333,27.35,9.3,4.85,14.533333333333333,20.383333333333333,110.96666666666667,0.7166666666666667,0.4551978277734678,0.34459459459459457,0.7671009771986971,43.416666666666664,23.666666666666668,7.05,4.066666666666666,11.733333333333333,19.866666666666667,106.68333333333334,0.5833333333333334,1
2022-02-27,Portland,Denver,92,124,280.0,-340.0,229.0,0.0,110.5,0.44787274817937905,0.3544137022397892,0.7632183908045977,43.9,22.816666666666666,7.566666666666666,4.616666666666666,13.15,20.116666666666667,107.95,0.4166666666666667,0.47398843930635837,0.3561020036429873,0.7906574394463668,43.88333333333333,27.183333333333334,7.183333333333334,3.6333333333333333,13.716666666666667,19.4,110.26666666666667,0.5833333333333334,1
2022-02-27,Dallas,Golden State,107,101,140.0,-160.0,217.5,4.0,106.5,0.4551978277734678,0.34459459459459457,0.7671009771986971,43.416666666666664,23.666666666666668,7.05,4.066666666666666,11.733333333333333,19.866666666666667,106.68333333333334,0.5833333333333334,0.46711668273866924,0.3617109634551495,0.765422077922078,45.78333333333333,27.35,9.3,4.85,14.533333333333333,20.383333333333333,110.96666666666667,0.7166666666666667,0
2022-02-27,LA Clippers,Houston,99,98,-260.0,220.0,230.5,-7.5,117.0,0.4552169898430286,0.36281929990539263,0.7807757166947723,43.91935483870968,23.629032258064516,7.596774193548387,4.612903225806452,13.451612903225806,18.64516129032258,106.8225806451613,0.5,0.45108481262327416,0.3425196850393701,0.7125340599455041,42.32203389830509,23.0,7.271186440677966,4.610169491525424,16.220338983050848,20.322033898305083,108.52542372881356,0.2542372881355932,0
2022-02-27,Boston,Indiana,107,128,-420.0,350.0,226.5,-9.5,115.5,0.4551660516605166,0.3451171011931065,0.8138461538461539,46.483870967741936,23.79032258064516,7.225806451612903,5.983870967741935,13.419354838709678,18.70967741935484,109.24193548387096,0.5806451612903226,0.4579353416605437,0.3353516534699581,0.7579519006982157,44.63934426229508,24.639344262295083,6.950819672131147,5.573770491803279,13.39344262295082,20.37704918032787,109.55737704918033,0.32786885245901637,0
2022-02-27,Houston,LA Clippers,98,99,220.0,-260.0,230.5,7.5,117.0,0.45108481262327416,0.3425196850393701,0.7125340599455041,42.32203389830509,23.0,7.271186440677966,4.610169491525424,16.220338983050848,20.322033898305083,108.52542372881356,0.2542372881355932,0.4552169898430286,0.36281929990539263,0.7807757166947723,43.91935483870968,23.629032258064516,7.596774193548387,4.612903225806452,13.451612903225806,18.64516129032258,106.8225806451613,0.5,1
2022-02-27,New Orleans,LA Lakers,123,95,120.0,-140.0,226.0,2.5,115.0,0.4471015879089344,0.32737487231869256,0.7940959409594096,45.15,24.616666666666667,7.533333333333333,4.216666666666667,13.483333333333333,19.75,106.51666666666667,0.4,0.46521821993520107,0.3474827245804541,0.7211246200607903,44.813559322033896,24.11864406779661,8.0,5.677966101694915,14.0,20.050847457627118,110.76271186440678,0.4576271186440678,0
2022-02-27,LA Lakers,New Orleans,95,123,-140.0,120.0,226.0,-2.5,115.0,0.46521821993520107,0.3474827245804541,0.7211246200607903,44.813559322033896,24.11864406779661,8.0,5.677966101694915,14.0,20.050847457627118,110.76271186440678,0.4576271186440678,0.4471015879089344,0.32737487231869256,0.7940959409594096,45.15,24.616666666666667,7.533333333333333,4.216666666666667,13.483333333333333,19.75,106.51666666666667,0.4,1
2022-02-27,Philadelphia,New York,125,109,-340.0,280.0,219.0,-7.5,107.0,0.4630404463040446,0.357495881383855,0.8136882129277566,42.32203389830509,23.135593220338983,7.610169491525424,5.491525423728813,11.694915254237289,19.23728813559322,107.94915254237289,0.6101694915254238,0.4335650830436462,0.3522012578616352,0.750733137829912,46.05,21.483333333333334,6.883333333333334,4.983333333333333,12.85,20.083333333333332,104.96666666666667,0.4166666666666667,0
2022-02-27,New York,Philadelphia,109,125,280.0,-340.0,219.0,7.5,107.0,0.4335650830436462,0.3522012578616352,0.750733137829912,46.05,21.483333333333334,6.883333333333334,4.983333333333333,12.85,20.083333333333332,104.96666666666667,0.4166666666666667,0.4630404463040446,0.357495881383855,0.8136882129277566,42.32203389830509,23.135593220338983,7.610169491525424,5.491525423728813,11.694915254237289,19.23728813559322,107.94915254237289,0.6101694915254238,1
2022-02-27,Denver,Portland,124,92,-340.0,280.0,229.0,-0.0,110.5,0.47398843930635837,0.3561020036429873,0.7906574394463668,43.88333333333333,27.183333333333334,7.183333333333334,3.6333333333333333,13.716666666666667,19.4,110.26666666666667,0.5833333333333334,0.44787274817937905,0.3544137022397892,0.7632183908045977,43.9,22.816666666666666,7.566666666666666,4.616666666666666,13.15,20.116666666666667,107.95,0.4166666666666667,0
2022-02-28,Miami,Chicago,112,99,-190.0,170.0,222.5,-4.5,113.0,0.46175963197239794,0.37333333333333335,0.8074245939675174,44.59016393442623,25.688524590163933,7.573770491803279,3.262295081967213,13.967213114754099,20.737704918032787,109.40983606557377,0.6557377049180327,0.481941309255079,0.37576092971776426,0.8153256704980842,43.31147540983606,24.21311475409836,7.081967213114754,4.508196721311475,12.229508196721312,18.60655737704918,112.57377049180327,0.639344262295082,1
2022-02-28,Minnesota,Cleveland,127,122,-160.0,140.0,217.5,-3.5,106.0,0.4468503937007874,0.34624505928853755,0.7631774313288789,44.704918032786885,25.114754098360656,8.540983606557377,5.852459016393443,13.819672131147541,21.81967213114754,113.08196721311475,0.5245901639344263,0.4647000983284169,0.352112676056338,0.7543443917851501,44.9,25.116666666666667,7.183333333333334,4.35,13.6,16.9,106.35,0.6,0
2022-02-28,Orlando,Indiana,119,103,-140.0,120.0,233.0,-2.5,112.5,0.43410707600149756,0.33046237533998185,0.7866004962779156,43.57377049180328,23.18032786885246,6.868852459016393,4.704918032786885,14.114754098360656,19.672131147540984,103.57377049180327,0.22950819672131148,0.4589808456812432,0.33807339449541285,0.7593582887700535,44.70967741935484,24.64516129032258,6.951612903225806,5.564516129032258,13.403225806451612,20.419354838709676,109.85483870967742,0.3387096774193548,1
2022-02-28,San Antonio,Memphis,105,118,320.0,-380.0,239.5,8.5,116.5,0.4688213595643773,0.35509138381201044,0.7454702329594478,45.42622950819672,28.21311475409836,7.639344262295082,5.016393442622951,12.426229508196721,18.131147540983605,112.81967213114754,0.39344262295081966,0.45770887166236,0.3398106626806178,0.7349480968858132,49.225806451612904,25.29032258064516,10.016129032258064,6.403225806451613,12.693548387096774,19.56451612903226,113.83870967741936,0.6774193548387096,0
2022-02-28,Chicago,Miami,99,112,170.0,-190.0,222.5,4.5,113.0,0.481941309255079,0.37576092971776426,0.8153256704980842,43.31147540983606,24.21311475409836,7.081967213114754,4.508196721311475,12.229508196721312,18.60655737704918,112.57377049180327,0.639344262295082,0.46175963197239794,0.37333333333333335,0.8074245939675174,44.59016393442623,25.688524590163933,7.573770491803279,3.262295081967213,13.967213114754099,20.737704918032787,109.40983606557377,0.6557377049180327,0
2022-02-28,Cleveland,Minnesota,122,127,140.0,-160.0,217.5,3.5,106.0,0.4647000983284169,0.352112676056338,0.7543443917851501,44.9,25.116666666666667,7.183333333333334,4.35,13.6,16.9,106.35,0.6,0.4468503937007874,0.34624505928853755,0.7631774313288789,44.704918032786885,25.114754098360656,8.540983606557377,5.852459016393443,13.819672131147541,21.81967213114754,113.08196721311475,0.5245901639344263,1
2022-02-28,Sacramento,Oklahoma City,131,110,-210.0,180.0,228.0,-5.5,110.5,0.45669148356637007,0.34373499759961595,0.7658045977011494,43.54838709677419,23.370967741935484,7.129032258064516,4.629032258064516,13.564516129032258,19.177419354838708,109.87096774193549,0.3548387096774194,0.42010405053883315,0.3121929432782492,0.7629757785467128,46.18333333333333,21.466666666666665,7.533333333333333,4.616666666666666,12.883333333333333,18.183333333333334,101.71666666666667,0.31666666666666665,0
2022-02-28,Indiana,Orlando,103,119,120.0,-140.0,233.0,2.5,112.5,0.4589808456812432,0.33807339449541285,0.7593582887700535,44.70967741935484,24.64516129032258,6.951612903225806,5.564516129032258,13.403225806451612,20.419354838709676,109.85483870967742,0.3387096774193548,0.43410707600149756,0.33046237533998185,0.7866004962779156,43.57377049180328,23.18032786885246,6.868852459016393,4.704918032786885,14.114754098360656,19.672131147540984,103.57377049180327,0.22950819672131148,0
2022-02-28,Oklahoma City,Sacramento,110,131,180.0,-210.0,228.0,5.5,110.5,0.42010405053883315,0.3121929432782492,0.7629757785467128,46.18333333333333,21.466666666666665,7.533333333333333,4.616666666666666,12.883333333333333,18.183333333333334,101.71666666666667,0.31666666666666665,0.45669148356637007,0.34373499759961595,0.7658045977011494,43.54838709677419,23.370967741935484,7.129032258064516,4.629032258064516,13.564516129032258,19.177419354838708,109.87096774193549,0.3548387096774194,1
2022-02-28,Memphis,San Antonio,118,105,-380.0,320.0,239.5,-8.5,116.5,0.45770887166236,0.3398106626806178,0.7349480968858132,49.225806451612904,25.29032258064516,10.016129032258064,6.403225806451613,12.693548387096774,19.56451612903226,113.83870967741936,0.6774193548387096,0.4688213595643773,0.35509138381201044,0.7454702329594478,45.42622950819672,28.21311475409836,7.639344262295082,5.016393442622951,12.426229508196721,18.131147540983605,112.81967213114754,0.39344262295081966,1
2022-03-01,Boston,Atlanta,107,98,-260.0,220.0,226.5,-6.5,109.5,0.4547269098167302,0.34388551604509976,0.8143939393939394,46.38095238095238,23.80952380952381,7.190476190476191,6.031746031746032,13.365079365079366,18.61904761904762,109.2063492063492,0.5714285714285714,0.46842404703205004,0.3765586034912718,0.8039816232771823,44.38333333333333,24.35,6.866666666666666,4.433333333333334,11.75,18.5,112.41666666666667,0.48333333333333334,1
2022-03-01,Atlanta,Boston,98,107,220.0,-260.0,226.5,6.5,109.5,0.46842404703205004,0.3765586034912718,0.8039816232771823,44.38333333333333,24.35,6.866666666666666,4.433333333333334,11.75,18.5,112.41666666666667,0.48333333333333334,0.4547269098167302,0.34388551604509976,0.8143939393939394,46.38095238095238,23.80952380952381,7.190476190476191,6.031746031746032,13.365079365079366,18.61904761904762,109.2063492063492,0.5714285714285714,0
2022-03-01,LA Lakers,Dallas,104,109,175.0,-200.0,218.5,4.5,106.0,0.46445319827424497,0.34514563106796114,0.7238023952095808,44.7,23.966666666666665,8.0,5.7,14.15,20.016666666666666,110.5,0.45,0.45586549484142147,0.3451641526175688,0.7676282051282052,43.442622950819676,23.540983606557376,7.016393442622951,4.114754098360656,11.836065573770492,19.83606557377049,106.68852459016394,0.5901639344262295,1
2022-03-01,Washington,Detroit,116,113,-150.0,130.0,217.5,-3.0,107.0,0.46543066821166473,0.33189655172413796,0.7808641975308642,43.666666666666664,24.133333333333333,6.416666666666667,4.916666666666667,12.866666666666667,19.033333333333335,107.46666666666667,0.45,0.4219557195571956,0.3198860939724727,0.7785285285285285,43.08196721311475,22.704918032786885,7.721311475409836,4.80327868852459,13.770491803278688,21.704918032786885,103.0327868852459,0.2459016393442623,1
2022-03-01,Minnesota,Golden State,129,114,150.0,-170.0,231.0,4.0,111.5,0.44836094465985193,0.3475894245723173,0.7635431918008785,44.483870967741936,25.193548387096776,8.596774193548388,5.854838709677419,13.806451612903226,21.967741935483872,113.30645161290323,0.532258064516129,0.4664518574677786,0.36044135676338374,0.762779552715655,45.75409836065574,27.34426229508197,9.39344262295082,4.80327868852459,14.459016393442623,20.42622950819672,110.80327868852459,0.7049180327868853,1
2022-03-01,LA Clippers,Houston,113,100,-270.0,230.0,227.0,-7.0,117.0,0.4550254916241806,0.3621973929236499,0.7792421746293245,44.15873015873016,23.53968253968254,7.5396825396825395,4.73015873015873,13.523809523809524,18.6984126984127,106.6984126984127,0.5079365079365079,0.44982564897326616,0.3436426116838488,0.7113055181695828,42.233333333333334,23.05,7.283333333333333,4.533333333333333,16.05,20.333333333333332,108.35,0.25,0
2022-03-01,Houston,LA Clippers,100,113,230.0,-270.0,227.0,7.0,117.0,0.44982564897326616,0.3436426116838488,0.7113055181695828,42.233333333333334,23.05,7.283333333333333,4.533333333333333,16.05,20.333333333333332,108.35,0.25,0.4550254916241806,0.3621973929236499,0.7792421746293245,44.15873015873016,23.53968253968254,7.5396825396825395,4.73015873015873,13.523809523809524,18.6984126984127,106.6984126984127,0.5079365079365079,1
2022-03-01,Dallas,LA Lakers,109,104,-200.0,175.0,218.5,-4.5,106.0,0.45586549484142147,0.3451641526175688,0.7676282051282052,43.442622950819676,23.540983606557376,7.016393442622951,4.114754098360656,11.836065573770492,19.83606557377049,106.68852459016394,0.5901639344262295,0.46445319827424497,0.34514563106796114,0.7238023952095808,44.7,23.966666666666665,8.0,5.7,14.15,20.016666666666666,110.5,0.45,0
2022-03-01,Golden State,Minnesota,114,129,-170.0,150.0,231.0,-4.0,111.5,0.4664518574677786,0.36044135676338374,0.762779552715655,45.75409836065574,27.34426229508197,9.39344262295082,4.80327868852459,14.459016393442623,20.42622950819672,110.80327868852459,0.7049180327868853,0.44836094465985193,0.3475894245723173,0.7635431918008785,44.483870967741936,25.193548387096776,8.596774193548388,5.854838709677419,13.806451612903226,21.967741935483872,113.30645161290323,0.532258064516129,0
2022-03-01,Detroit,Washington,113,116,130.0,-150.0,217.5,3.0,107.0,0.4219557195571956,0.3198860939724727,0.7785285285285285,43.08196721311475,22.704918032786885,7.721311475409836,4.80327868852459,13.770491803278688,21.704918032786885,103.0327868852459,0.2459016393442623,0.46543066821166473,0.33189655172413796,0.7808641975308642,43.666666666666664,24.133333333333333,6.416666666666667,4.916666666666667,12.866666666666667,19.033333333333335,107.46666666666667,0.45,0
2022-03-02,Oklahoma City,Denver,119,107,900.0,-1600.0,225.5,15.5,109.0,0.4208119970738844,0.3122251539138083,0.7616229923922232,46.049180327868854,21.57377049180328,7.60655737704918,4.622950819672131,12.934426229508198,18.311475409836067,101.85245901639344,0.3114754098360656,0.4746019711902957,0.3555754590237349,0.7902274641954508,44.0655737704918,27.19672131147541,7.213114754098361,3.6557377049180326,13.721311475409836,19.40983606557377,110.49180327868852,0.5901639344262295,0
2022-03-02,Utah,Houston,132,127,-1500.0,850.0,229.0,-15.0,117.5,0.47382706475378056,0.3630335681723995,0.7813646368305209,45.96666666666667,22.333333333333332,7.183333333333334,4.933333333333334,13.266666666666667,18.8,113.81666666666666,0.6333333333333333,0.4488398630658045,0.34347275031685676,0.7105788423153693,42.278688524590166,23.016393442622952,7.295081967213115,4.557377049180328,16.0,20.295081967213115,108.21311475409836,0.2459016393442623,0
2022-03-02,Orlando,Indiana,114,122,110.0,-130.0,232.5,2.0,113.5,0.43471864656123577,0.33036112349531876,0.7863525588952072,43.5,23.274193548387096,6.919354838709677,4.661290322580645,14.048387096774194,19.661290322580644,103.8225806451613,0.24193548387096775,0.4593292900463789,0.33935018050541516,0.7586206896551724,44.61904761904762,24.603174603174605,6.904761904761905,5.571428571428571,13.523809523809524,20.38095238095238,109.74603174603175,0.3333333333333333,1
2022-03-02,Milwaukee,Miami,120,119,-180.0,160.0,225.0,-4.5,109.0,0.46099419448476053,0.36247947454844004,0.7744252873563219,46.645161290322584,23.403225806451612,7.564516129032258,4.032258064516129,12.935483870967742,18.35483870967742,113.59677419354838,0.5967741935483871,0.46224990562476403,0.37352674524025387,0.8066717210007581,44.5,25.725806451612904,7.580645161290323,3.2903225806451615,13.96774193548387,20.693548387096776,109.45161290322581,0.6612903225806451,1
2022-03-02,Miami,Milwaukee,119,120,160.0,-180.0,225.0,4.5,109.0,0.46224990562476403,0.37352674524025387,0.8066717210007581,44.5,25.725806451612904,7.580645161290323,3.2903225806451615,13.96774193548387,20.693548387096776,109.45161290322581,0.6612903225806451,0.46099419448476053,0.36247947454844004,0.7744252873563219,46.645161290322584,23.403225806451612,7.564516129032258,4.032258064516129,12.935483870967742,18.35483870967742,113.59677419354838,0.5967741935483871,0
